MI0000239	hsa-mir-197	22	16822819;18270258;19671678;19956872;20037573;20158686;20331864;21435175;21560177;21687694;21904633;21998738;22027761;22351693;22674182;22813605;22898827;23032062;23139153;23283721;23559272;23895517;
MI0000240	hsa-mir-198	13	17849003;18307259;18552348;19148268;19671678;20230787;21658389;22295894;23069480;23354517;23391410;23395958;23989979;
MI0000242	hsa-mir-199a-1	108	17848513;18187662;18223217;18347134;18408758;18451214;18456660;18477892;18632614;18780894;19010987;19011087;19074879;19114653;19144437;19265035;19426523;19783678;20022810;20194722;20400975;20448109;20458739;20501372;20501828;20553585;20643939;20728471;20735361;20799954;20801493;20814244;20965886;21048306;21055388;21146569;21189327;21243487;21278583;21283674;21316602;21317930;21346145;21383689;21420070;21666078;21807947;21847633;21858175;21989168;22046085;22093618;22179665;22185353;22223846;22265968;22267590;22285730;22294637;22333229;22359598;22383663;22427379;22438992;22441842;22454450;22498306;22553189;22587342;22674437;22713463;22714032;22821565;22862179;22903020;22923518;22942713;22956063;22973051;23060436;23085757;23118427;23142051;23146892;23162627;23174576;23180826;23201090;23217102;23222520;23228472;23269581;23292866;23326503;23337876;23342174;23360823;23459460;23504322;23583794;23657814;23732092;23757351;23760629;23764775;23851675;23953512;23959088;
MI0000251	hsa-mir-208a	27	17379774;19519553;20015039;20029200;20159880;20395621;20447577;20576608;20595655;20733065;21194029;21305703;21642241;21806992;21956146;22050602;22130855;22374132;22449948;22541436;22713968;22735911;22921780;23121236;23641832;23816326;23950168;
MI0000252	hsa-mir-129-1	29	18189265;19148490;19487295;19521961;19536617;19659786;19887623;20331975;20404570;21157891;21449976;21547903;21698760;21782796;21946411;21960261;22403442;22536440;22684256;22806986;22865282;23158486;23161775;23251334;23307240;23402613;23406679;23577178;23836929;
MI0000253	hsa-mir-148a	76	17948228;18268015;18314617;18367714;18378853;18768788;19148490;19435428;19953537;20146264;20406806;20422307;20431052;20483747;20504344;20628822;20644734;20650762;20726036;20820187;20841507;20949028;21081659;21088996;21168126;21205300;21246413;21285947;21327300;21334455;21358093;21416501;21455217;21499264;21552422;21610744;21703006;21709669;21738581;21796641;21834602;21907013;21932376;21971665;21994419;22087245;22167392;22207358;22266859;22310291;22438923;22447484;22456238;22496917;22562546;22890324;22935141;22976804;23056401;23280316;23321675;23383211;23389829;23418578;23527115;23532995;23534973;23549984;23554686;23687305;23731466;23819653;23843100;23873106;23933230;24013226;
MI0000254	hsa-mir-30c-2	70	12086629;12554881;14966264;15356295;15644193;15883035;16574096;16764537;18062880;18701917;18758992;18823650;19096030;19110017;19114653;19185580;19223510;19475496;19502386;19554613;19796073;19997496;20451494;20490652;20582287;20591972;20886220;21099261;21099286;21134262;21161639;21175428;21317924;21338582;21373755;21416501;21612405;21767385;21878751;21880628;22024689;22042419;22108846;22139444;22253797;22300804;22320217;22431749;22701724;22776000;22880027;22925189;22952991;22964638;22976804;23086751;23144934;23149065;23159078;23224145;23316327;23318178;23326547;23340433;23450709;23469762;23557933;23596882;23817492;23926210;
MI0000255	hsa-mir-30d	64	12086629;12554881;14966264;15356295;15644193;16574096;16764537;17563749;18062880;18701917;18758992;19096030;19110017;19185580;19223510;19370508;19554613;19584924;19796073;20054866;20194856;20451494;20582287;20591972;20857148;20935678;21029414;21099261;21099286;21124896;21134262;21161639;21319996;21338582;21572246;21612405;21741600;21767385;21829658;22058146;22114136;22298809;22300804;22399519;22733810;22782668;22880027;22902743;22925189;22964638;23085757;23086751;23144934;23149065;23231923;23272089;23274497;23326547;23450709;23520522;23756108;23813959;23817492;23926210;
MI0000261	hsa-mir-139	27	19010987;19753298;19926710;20450682;20595629;20818339;20951699;21174058;21304530;21471143;21671476;21698760;21739196;21925125;21963845;22307176;22370893;22452920;22580051;22623952;22642900;22923518;22970014;23001723;23410519;23551751;23722663;
MI0000262	hsa-mir-147a	10	19721002;20230787;20339536;20548249;21810247;22333974;22371089;22552153;22900099;23028679;
MI0000263	hsa-mir-7-1	89	18086561;18483236;18755890;18922890;19073608;19127597;19135553;19379693;19628698;19892711;19953537;20099276;20106983;20230785;20385090;20813671;20819078;20931396;20978205;21113793;21156648;21358347;21400511;21454924;21468006;21553140;21592959;21676478;21712475;21723171;21743493;21750649;21761362;21778212;22040413;22120825;22139078;22142808;22185732;22186137;22188669;22234835;22245218;22304369;22347458;22352917;22492316;22523595;22545795;22614005;22623953;22675342;22686440;22705304;22761427;22768238;22822053;22853714;22876288;22883450;22965811;23053397;23054963;23115635;23135998;23139243;23206698;23223022;23227519;23307866;23319046;23335747;23355539;23370336;23373996;23384942;23404538;23431012;23446346;23446348;23452545;23457598;23559187;23588298;23667323;23742934;23793934;23900077;24004462;
MI0000264	hsa-mir-7-2	89	18086561;18483236;18755890;18922890;19073608;19127597;19135553;19379693;19628698;19892711;19953537;20099276;20106983;20230785;20385090;20813671;20819078;20931396;20978205;21113793;21156648;21358347;21400511;21454924;21468006;21553140;21592959;21676478;21712475;21723171;21743493;21750649;21761362;21778212;22040413;22120825;22139078;22142808;22185732;22186137;22188669;22234835;22245218;22304369;22347458;22352917;22492316;22523595;22545795;22614005;22623953;22675342;22686440;22705304;22761427;22768238;22822053;22853714;22876288;22883450;22965811;23053397;23054963;23115635;23135998;23139243;23206698;23223022;23227519;23307866;23319046;23335747;23355539;23370336;23373996;23384942;23404538;23431012;23446346;23446348;23452545;23457598;23559187;23588298;23667323;23742934;23793934;23900077;24004462;
MI0000265	hsa-mir-7-3	89	18086561;18483236;18755890;18922890;19073608;19127597;19135553;19379693;19628698;19892711;19953537;20099276;20106983;20230785;20385090;20813671;20819078;20931396;20978205;21113793;21156648;21358347;21400511;21454924;21468006;21553140;21592959;21676478;21712475;21723171;21743493;21750649;21761362;21778212;22040413;22120825;22139078;22142808;22185732;22186137;22188669;22234835;22245218;22304369;22347458;22352917;22492316;22523595;22545795;22614005;22623953;22675342;22686440;22705304;22761427;22768238;22822053;22853714;22876288;22883450;22965811;23053397;23054963;23115635;23135998;23139243;23206698;23223022;23227519;23307866;23319046;23335747;23355539;23370336;23373996;23384942;23404538;23431012;23446346;23446348;23452545;23457598;23559187;23588298;23667323;23742934;23793934;23900077;24004462;
MI0000266	hsa-mir-10a	67	17330104;17660710;17675851;17989255;18006822;18307259;18445315;18498749;18647411;18695884;18773208;19015728;19074828;19127597;19232136;19461655;19747919;20039279;20099276;20444541;20588024;20624982;20842500;20943850;20945501;21118818;21136867;21212796;21212805;21269386;21471404;21738581;21784052;21812927;21873453;21881411;21952822;21991333;22018284;22190519;22293682;22348345;22407312;22524830;22558405;22634495;22708672;22943456;22955733;22966337;22970209;22976466;22996586;22999546;23046933;23139243;23272089;23355957;23389951;23418963;23435463;23696417;23729638;23756108;23867826;23968733;24009623;
MI0000267	hsa-mir-10b	105	17330104;17675851;17848567;17898713;17989255;18256538;18373886;18718003;18948893;19461655;19536818;19585508;19780876;19951901;20075075;20187102;20444703;20550523;20576643;20732742;20843787;21047409;21067538;21118818;21212796;21212805;21241449;21270527;21398193;21407217;21419107;21471404;21562367;21575166;21642433;21652542;21737610;21738581;21739196;21769427;21795860;21812927;21816909;21846369;21873453;21881411;21968700;21991333;22018284;22020939;22033272;22057972;22259248;22286762;22293682;22322955;22438992;22492545;22492962;22506400;22524830;22528944;22558405;22573479;22580603;22623952;22682079;22695179;22704449;22704963;22708672;22766763;22821931;22836757;22847191;22906258;22915757;22955733;22965724;22976466;23023503;23034333;23125021;23139243;23139634;23202960;23206733;23215807;23226290;23238818;23307328;23334650;23351547;23355957;23372341;23384558;23390556;23399321;23435463;23525256;23748853;23839045;23933230;23940002;23987127;
MI0000268	hsa-mir-34a	337	17297439;17540598;17540599;17554199;17554337;17656095;17875987;17888029;17914404;17976522;17996645;18056431;18406353;18451145;18497571;18504438;18505919;18677110;18711402;18719384;18755897;18780894;18803879;18818704;18834855;18835850;18927506;18941118;18942116;18950829;19006648;19029026;19074875;19074876;19098429;19115258;19158830;19199973;19221490;19254429;19258450;19293812;19347736;19372595;19373781;19383911;19398721;19421141;19443717;19461653;19541840;19584398;19632201;19643983;19692421;19696787;19697704;19701195;19714243;19736307;19773441;19788861;19890883;19915715;19921694;19936094;19952055;19960022;20018759;20018894;20037478;20086228;20089965;20094072;20118199;20130213;20145172;20150330;20185821;20186752;20190569;20213410;20299489;20309940;20338946;20351093;20393129;20428765;20433755;20439489;20442590;20466628;20470934;20525881;20548288;20570894;20581456;20598588;20603603;20606648;20627091;20675101;20682703;20687223;20689156;20734047;20857148;20868483;20881002;20883704;20889924;20976148;20978195;21042576;21047409;21051724;21067862;21088493;21112772;21128241;21177782;21177881;21182263;21205967;21212882;21216258;21217645;21224215;21225432;21258895;21266077;21283620;21297663;21317930;21321636;21323860;21367750;21383543;21398193;21399872;21401928;21402698;21415464;21421997;21423204;21448283;21460242;21509659;21516127;21541354;21547903;21565980;21566225;21574043;21575235;21616186;21622730;21655246;21673066;21702042;21726537;21731696;21738743;21743299;21775437;21809047;21809390;21814748;21816823;21820659;21831840;21857159;21857907;21880462;21881409;21886843;21909380;21914401;21917736;21925388;21931765;21946562;21952822;21956116;21960059;21968817;21976504;21987025;22024162;22027593;22045851;22047961;22074401;22074660;22079638;22082000;22102694;22102825;22102859;22110125;22114136;22119609;22126155;22134354;22140441;22159222;22160687;22161761;22162084;22188669;22198089;22198213;22214667;22232426;22235332;22237142;22246523;22292433;22301190;22338566;22340095;22343898;22362037;22363487;22383663;22389628;22403243;22421157;22436747;22438124;22439831;22457788;22479251;22479456;22482439;22492723;22496226;22522790;22531959;22545795;22560219;22561871;22562822;22568628;22570483;22580610;22593438;22617110;22624980;22629428;22648208;22651868;22662276;22672425;22684560;22701667;22703967;22726614;22750848;22767256;22768203;22810507;22830357;22841474;22844109;22844244;22844515;22850877;22870065;22870278;22898888;22902550;22911455;22916887;22947044;22952654;22955319;22957647;22969970;22975373;22988100;22992310;23001043;23022474;23029150;23032974;23035210;23036084;23043084;23085450;23103739;23132275;23145211;23151607;23155233;23183747;23205669;23226240;23243217;23264087;23269581;23292869;23298640;23298779;23314612;23316035;23327670;23370336;23377969;23384558;23422117;23430952;23450486;23462268;23485811;23525472;23525797;23529798;23557933;23569431;23574010;23593387;23624843;23632240;23643704;23647235;23720881;23724168;23748853;23755536;23805317;23834144;23860128;23862748;23936419;23954321;23962809;
MI0000269	hsa-mir-181a-2	131	16039986;16146683;16226311;16249029;16489342;16762861;17330104;17766684;18182067;18450603;18701320;18710654;18728182;18809607;18974849;18982517;19033646;19187610;19221487;19273599;19585654;19692702;19703567;19811318;19822134;19826037;19883312;19937678;19945163;20023698;20145152;20162574;20204284;20329552;20353279;20363096;20558617;20576283;20591824;20693279;20841506;20884876;21045193;21079133;21079238;21102523;21130495;21159845;21167132;21191665;21244495;21271219;21274007;21307844;21332710;21368581;21385555;21415464;21447182;21453975;21525173;21685129;21761344;21910161;21933900;22009755;22042773;22084432;22110677;22209839;22209977;22219331;22226354;22251480;22260163;22285729;22348355;22351693;22356768;22371183;22442671;22446332;22447484;22476949;22490414;22492871;22535975;22561871;22581522;22672258;22692639;22714950;22847611;22909186;22916024;22971574;22976804;23023298;23023500;23052036;23085757;23100311;23134990;23137650;23220232;23229111;23238588;23241956;23273104;23301034;23393335;23408835;23427895;23524334;23527072;23533632;23553719;23613523;23637972;23656790;23673427;23705859;23736536;23740615;23774803;23819653;23830200;23897069;23940002;23993976;24014303;
MI0000270	hsa-mir-181b-1	94	16039986;16146683;16226311;16489342;18184693;18230780;18450603;18710654;18762567;18809607;19159078;19187610;19221487;19349957;19547998;19585654;19692702;19749800;19776030;19811318;19822134;19937678;19968636;20023698;20162574;20204284;20219352;20329552;20353279;20393129;20558617;20564181;20596961;20693279;20868653;20976148;21042576;21102523;21130495;21244495;21332710;21373755;21385555;21401705;21453975;21502305;21503876;21560177;21636858;21685129;21779448;21876743;21932404;22009755;22084432;22099053;22110677;22202009;22219331;22226354;22232059;22251480;22350310;22446332;22460735;22466166;22480843;22535975;22539488;22622040;22722712;22901205;22916024;22976804;23083446;23137650;23175214;23181348;23301034;23313477;23431408;23515710;23524334;23533632;23557933;23613247;23637972;23645289;23656790;23750211;23810250;23950168;23993976;24014303;
MI0000271	hsa-mir-181c	52	16039986;16146683;16226311;16489342;17726534;18450603;18710654;18809607;18974849;19221487;19585654;19811318;19822134;19937678;20023698;20080834;20162574;20204284;20329552;20353279;20558617;20693279;21102523;21112091;21212882;21244495;21332710;21385555;21453975;21685129;21720722;21895872;21994399;22084432;22110677;22226354;22251480;22310912;22487494;22916024;23077021;23137650;23255549;23301034;23352489;23425811;23524334;23533632;23637972;23667495;23993976;24014303;
MI0000272	hsa-mir-182	100	17346547;17597072;17976522;19188590;19245798;19267923;19375957;19493678;19574223;19782699;19823581;20039279;20081105;20203184;20227111;20418022;20420807;20472885;20490652;20528768;20564226;20609231;20647767;20656788;20716115;20873592;20935646;20959801;21102518;21140146;21170274;21195000;21282978;21285947;21309633;21358093;21358347;21360794;21375733;21418177;21503569;21698265;21829658;21874264;21890451;21904633;21920043;21953071;22009679;22013051;22038834;22042419;22045813;22086602;22134538;22295063;22322863;22325466;22343918;22402744;22431396;22574173;22582938;22589448;22672859;22681717;22752337;22766795;22788545;22790015;22848417;22902047;22908386;22929553;23006329;23019418;23028731;23150679;23153509;23184537;23226455;23249749;23296900;23313739;23329838;23333633;23354685;23383059;23383207;23430586;23474751;23559272;23704927;23724168;23791657;23791885;23874837;23877371;23936432;23987127;
MI0000273	hsa-mir-183	61	16854228;17597072;18184361;18427387;18840437;19245798;19493678;19647510;19647520;19665978;19782699;19895320;19935649;19940135;20037573;20186779;20203184;20331864;20602797;20717030;20739942;20858276;20873592;20979053;21098324;21118966;21166959;21176563;21358093;21360794;21375733;21622722;21903582;21920043;21953071;22009180;22013051;22024754;22038834;22042419;22045813;22134538;22241719;22343918;22349807;22402744;22469921;22525461;22705645;22891887;22908386;22922800;23007659;23184647;23284967;23333633;23372687;23538390;23791657;23791885;24004569;
MI0000274	hsa-mir-187	11	18270258;19507003;20332227;21725366;22185732;22771635;22822053;22854542;23060431;23071313;23916610;
MI0000279	hsa-mir-196a-2	122	15105502;16319892;17150553;17330104;17473300;17675851;18521189;18634034;18663355;18719196;19063684;19085952;19290006;19293314;19342367;19418581;19514064;19567675;19723895;19773200;19834808;19847796;19881472;20127796;20158686;20188135;20229273;20466450;20480203;20488170;20494936;20501619;20549817;20570349;20585341;20601442;20614181;20640596;20722507;20736365;20842445;20848167;21073609;21075073;21077158;21080878;21091634;21241442;21278745;21315047;21319225;21345130;21463235;21483822;21508684;21548929;21565178;21565628;21604580;21617338;21624236;21625865;21637771;21652542;21692953;21815818;21818844;21895872;21902575;21907588;21913185;21962133;21970718;22001830;22033272;22042419;22074121;22094011;22159951;22161766;22222140;22258453;22291993;22343731;22358059;22363415;22379029;22420029;22426473;22466166;22539802;22545021;22659075;22660636;22708672;22719192;22761899;22768213;22773844;22832484;22859270;22876840;22882355;22952151;22993637;23074073;23143626;23160898;23202363;23219900;23226435;23228090;23250869;23293055;23433405;23457596;23543085;23810380;23823624;23890704;23933230;23967217;
MI0000281	hsa-mir-199a-2	111	17848513;18187662;18223217;18347134;18408758;18451214;18456660;18477892;18632614;18780894;19010987;19011087;19074879;19114653;19144437;19265035;19426523;19783678;20022810;20194722;20400975;20448109;20458739;20501372;20501828;20553585;20643939;20728471;20735361;20799954;20801493;20814244;20965886;21048306;21055388;21117066;21146569;21189327;21243487;21278583;21283674;21316602;21317930;21346145;21383689;21420070;21666078;21807947;21847633;21858175;21989168;22046085;22093618;22179665;22185353;22223846;22265968;22267590;22285730;22294637;22333229;22336940;22359598;22383663;22387046;22427379;22438992;22441842;22454450;22498306;22553189;22587342;22674437;22713463;22714032;22821565;22862179;22903020;22923518;22942713;22956063;22973051;23060436;23085757;23118427;23142051;23146892;23162627;23174576;23180826;23201090;23217102;23222520;23228472;23269581;23292866;23326503;23337876;23342174;23360823;23459460;23504322;23583794;23657814;23732092;23757351;23760629;23764775;23851675;23953512;23959088;
MI0000282	hsa-mir-199b	25	18548097;18780894;19308264;19783678;19900756;20460641;20501372;21102440;21145831;21283674;21557766;22049245;22350160;22374871;22411914;22427379;22623952;22920721;23354452;23360823;23410519;23574781;23583794;23657814;23757351;
MI0000283	hsa-mir-203a	98	17622355;18230780;18242245;18311128;18381414;18419608;18483491;18538729;18538733;18589210;18853072;19513557;19551852;19759552;19789312;19843643;19849700;19935649;20219920;20301167;20652642;20698882;20702634;21063914;21159887;21205209;21279994;21299870;21323860;21354697;21368580;21373745;21454413;21461574;21536793;21547903;21553120;21684271;21704302;21707582;21747943;21786180;21827476;21836020;21865341;21910161;21943223;22082000;22094011;22127852;22202009;22205737;22207897;22223089;22235882;22260523;22306317;22354972;22360957;22391564;22421148;22480843;22514743;22679274;22690848;22713668;22886454;22917968;22940702;22952344;22956368;23073851;23175673;23190607;23285092;23324130;23324622;23354685;23406679;23447531;23449450;23452545;23462723;23552555;23601718;23608026;23638671;23673427;23682678;23746242;23775225;23785202;23813496;23863473;23867971;23884313;23885139;23962809;
MI0000284	hsa-mir-204	44	16966691;19070389;19077565;19953537;20056717;20369013;20584895;20691260;20713703;21109969;21282569;21304530;21316776;21321078;21347785;21400511;21446014;21509659;21761156;21794090;21818300;21847129;21890685;22018284;22033272;22516261;22523078;22524533;22534459;22629385;22692818;22718995;22736612;22892391;22982025;23114789;23152059;23204229;23221074;23282077;23285024;23541832;23562819;23975026;
MI0000285	hsa-mir-205	123	17475218;18089790;18242245;18376396;18589210;18698484;18719201;18799331;18836656;18927505;19033458;19065659;19077565;19179615;19190970;19238171;19244118;19273703;19276373;19424061;19502803;19665999;19839716;19901913;19910931;20065103;20068099;20301167;20364043;20378769;20428818;20436283;20442294;20473948;20526284;20530248;20588024;20598226;20621190;20628822;20737563;20890088;21113793;21237487;21255435;21263248;21269386;21270527;21277012;21330408;21363915;21368878;21372198;21426561;21431706;21453382;21454583;21553120;21594291;21684271;21787752;21827476;21865341;21873453;21903498;21983934;21996275;22031317;22057972;22132151;22159356;22167321;22183793;22223089;22235882;22294324;22306986;22356767;22374676;22386240;22391564;22525428;22555458;22578566;22618509;22631664;22643117;22782668;22805332;22815235;22854542;22859986;22869146;22870299;22871739;22890556;22949650;22999546;23041061;23043084;23056551;23125283;23184537;23207443;23212344;23239884;23269700;23279926;23297865;23372341;23436423;23447575;23474752;23519125;23564023;23571738;23589079;23629002;23638671;23683741;23728175;23863473;24009426;
MI0000286	hsa-mir-210	155	17346547;18059191;18283792;18316553;18318758;18347426;18417479;18539147;18624759;18755890;19141645;19285651;19350553;19386621;19493678;19546168;19551852;19652553;19712585;19723895;19782023;19782034;19808020;19826008;19849700;19895320;19925433;19953537;20035975;20187102;20237418;20308562;20332481;20378769;20431067;20434954;20436681;20489169;20498629;20526284;20549470;20595629;20609231;20716115;20728471;20732359;20809117;20837903;20885442;20888330;20964835;21044961;21079238;21093846;21175813;21253009;21270527;21360638;21388517;21407217;21455991;21465485;21467158;21555452;21622133;21652542;21655185;21690193;21692987;21704399;21712985;21737487;21738599;21747757;21765906;21784468;21801864;21812927;21820659;21841015;21859927;21864403;21864506;21890451;21965273;22012891;22043236;22052189;22095477;22123256;22144109;22171547;22190519;22198466;22203747;22249254;22287106;22294691;22295063;22315424;22323552;22332658;22360314;22370716;22387901;22427379;22541087;22575656;22639449;22651868;22672828;22672859;22702055;22704963;22745662;22790706;22833359;22840297;22842193;22850622;22886504;22896707;22952344;22962263;22977270;22998595;23000157;23012319;23023426;23024754;23028679;23051042;23064048;23064179;23097335;23125370;23150176;23154383;23173806;23272057;23284967;23302469;23302636;23322395;23350387;23383105;23385731;23388440;23439645;23449350;23492775;23579275;23618526;23831622;23987127;
MI0000287	hsa-mir-211	22	18946016;20056717;20378606;21072171;21109473;21435193;21687938;21794090;22028668;22223089;22235338;22523078;22629385;22832246;22897572;23022383;23155457;23183822;23273170;23313739;23558749;23934065;
MI0000288	hsa-mir-212	31	18162065;18695884;19356622;20020497;20388802;20711185;20856931;20936480;21053104;21059906;21329664;21977024;22062950;22077060;22110741;22241070;22357618;22362752;22431733;22692398;22832246;22880819;22895706;22909203;23011132;23264652;23295264;23583431;23585551;23712358;23922798;
MI0000289	hsa-mir-181a-1	133	16039986;16146683;16226311;16249029;16489342;16762861;17330104;17766684;18182067;18450603;18701320;18710654;18728182;18809607;18974849;18982517;19033646;19187610;19221487;19273599;19585654;19692702;19703567;19811318;19822134;19826037;19883312;19937678;19945163;20023698;20145152;20162574;20204284;20329552;20353279;20363096;20558617;20576283;20591824;20693279;20884876;21045193;21079133;21079238;21102523;21130495;21159845;21167132;21191665;21244495;21271219;21274007;21307844;21332710;21368581;21385555;21415464;21447182;21453975;21525173;21685129;21761344;21910161;21933900;22006119;22042773;22084432;22110677;22209839;22209977;22219331;22226354;22232059;22251480;22260163;22285729;22348355;22351693;22356768;22371183;22442671;22446332;22447484;22476949;22488577;22490414;22492871;22535975;22561871;22581522;22672258;22692639;22714950;22847611;22909186;22916024;22971574;22976804;23023298;23023500;23052036;23085757;23100311;23134990;23137650;23220232;23222517;23229111;23238588;23241956;23273104;23301034;23393335;23408835;23427895;23524334;23527072;23533632;23553719;23613523;23637972;23656790;23673427;23705859;23736536;23740615;23774803;23819653;23830200;23897069;23940002;23993976;24014303;
MI0000290	hsa-mir-214	73	17108080;18023200;18589210;18818466;18982517;19435428;19546168;19733659;19859982;20022810;20219416;20230785;20400975;20498046;20548023;20610637;20643939;20716115;21080911;21106054;21117066;21216304;21228352;21358347;21468029;21593728;21654638;21659796;21688200;21734783;21826251;21828058;22048026;22089185;22249219;22336710;22350790;22359598;22387046;22399294;22502680;22540680;22613005;22745684;22815788;22828925;22849305;22904162;22909992;22927443;22929890;22962603;22973051;22982546;23028094;23054963;23068095;23171795;23187003;23223004;23230184;23238222;23301758;23337879;23360823;23479198;23532734;23667173;23682678;23688497;23834902;23905773;23929716;
MI0000291	hsa-mir-215	18	19074875;19074876;19763159;20301167;20433742;20647341;20815808;20951946;21119604;21532750;21752725;22033272;22205577;22353773;22431721;22859947;23167930;23289731;
MI0000292	hsa-mir-216a	16	17237814;19551852;19953537;20206398;20713358;20857533;21149267;22213426;22392644;22427379;22898879;22905187;22960330;23174591;23471579;23995054;
MI0000293	hsa-mir-217	20	17237814;18719196;19102782;19551852;19563808;19786632;20675343;21106538;21463235;21952822;22001830;22213426;22308024;22406815;22446413;22466166;22960330;23790169;23797704;23933230;
MI0000294	hsa-mir-218-1	52	17998940;19168627;19372056;19767772;19890957;19913497;20079150;20163849;20300657;20510072;20711171;20838434;20843712;20844033;20933503;21123372;21159652;21309487;21385904;21519788;21532750;21784468;21795477;21910161;22011248;22045675;22088371;22237456;22513474;22705304;22766851;22860003;22898079;22968430;23022987;23159910;23212916;23226307;23243056;23255074;23320911;23338605;23395645;23442927;23443110;23483249;23566829;23611268;23662917;23720784;23886165;23950210;
MI0000295	hsa-mir-218-2	52	17998940;19168627;19372056;19767772;19890957;19913497;20079150;20163849;20300657;20510072;20711171;20838434;20843712;20844033;20933503;21123372;21159652;21309487;21385904;21519788;21532750;21784468;21795477;21910161;22011248;22045675;22088371;22237456;22513474;22705304;22766851;22860003;22898079;22968430;23022987;23159910;23212916;23226307;23243056;23255074;23320911;23338605;23395645;23442927;23443110;23483249;23566829;23611268;23662917;23720784;23886165;23950210;
MI0000296	hsa-mir-219a-1	22	17553428;18075311;20585341;20656788;20711171;21151203;21998659;22015065;22294488;22378788;22449948;22449976;22470405;22661538;22674195;22957142;23029284;23356981;23508906;23637748;23813567;23817051;
MI0000298	hsa-mir-221	257	16039986;16330772;16365291;16419135;16728577;16849646;17102639;17149698;17487835;17569667;17627278;17721077;17914108;17943719;17964546;18058265;18246122;18270258;18382364;18413744;18417445;18521080;18555017;18587330;18647411;18710654;18759060;18790736;18794255;18971180;18983236;19030936;19088079;19107213;19109175;19120703;19126397;19153141;19159078;19175072;19254429;19267923;19273599;19290006;19351599;19351747;19351832;19371267;19381257;19424584;19464057;19585579;19615744;19625765;19671867;19690454;19702585;19711427;19730150;19749093;19767219;19768731;19788861;19821055;19953484;19962668;20012062;20014922;20018759;20021821;20067101;20099276;20110463;20146005;20198336;20203269;20237425;20299489;20305142;20332664;20353279;20385090;20388878;20406109;20417062;20428775;20460378;20461750;20489169;20492666;20516212;20547861;20584895;20595629;20618998;20624000;20813046;20818387;20827536;20841497;20880178;20886002;20888330;21037422;21042732;21057537;21071579;21076613;21109963;21119596;21132270;21159845;21195052;21206010;21226887;21236259;21245048;21253018;21270527;21273047;21274675;21275764;21278784;21295551;21310411;21355095;21361781;21378318;21411270;21458843;21461636;21475881;21481725;21487968;21515467;21538272;21553120;21562054;21567136;21586237;21586588;21673316;21673684;21690193;21692195;21706050;21715310;21743492;21755340;21756067;21757972;21761362;21778212;21779484;21788445;21826251;21868360;21873159;21876625;21895872;21932423;21944470;21967250;22009180;22009537;22009755;22075712;22082479;22110251;22117988;22126772;22127852;22138289;22156446;22213236;22213426;22265967;22266859;22267590;22272270;22275134;22294051;22298119;22350980;22389313;22396537;22405870;22432036;22447484;22466166;22473819;22482439;22527538;22535415;22547036;22562984;22568334;22572970;22594500;22613407;22618509;22660186;22681957;22685016;22714032;22728346;22771635;22850622;22855362;22864280;22895815;22895844;22992757;22994734;23023232;23031797;23064661;23144465;23184647;23206488;23221369;23226290;23270413;23307259;23320393;23329235;23333386;23372675;23384558;23396454;23400877;23410519;23479461;23497354;23522449;23529451;23550635;23555914;23564792;23569131;23579640;23607629;23610125;23611268;23630541;23663050;23688995;23741392;23756832;23770133;23797704;23839042;23867206;23895238;23923026;23967190;23969726;
MI0000299	hsa-mir-222	168	16330772;16419135;16849646;17108120;17149698;17379831;17569667;17627278;17721077;17914108;18058265;18270258;18413744;18417445;18555017;18587330;18790736;18971180;19107213;19109175;19127597;19153141;19206004;19267923;19273599;19351827;19351832;19401561;19424584;19464057;19487542;19520829;19551852;19589872;19615744;19768731;19883312;19926710;19953484;19956200;19956872;19962668;20012062;20021821;20061215;20103675;20198336;20203269;20299489;20305142;20353279;20378769;20385090;20388878;20406109;20417062;20428775;20460378;20461750;20489169;20504344;20559549;20618998;20624000;20716115;20795863;20813046;20818387;20827536;20857258;20880178;20886002;20888330;21037422;21042732;21057537;21071579;21076613;21109963;21132270;21195052;21226887;21245048;21253018;21270527;21282978;21295551;21335415;21411270;21458843;21461636;21481725;21525173;21553120;21572246;21586237;21656127;21673316;21690193;21692195;21706050;21715310;21737610;21743492;21756067;21761362;21775437;21778212;21826251;21858175;21868360;21873159;21887347;21895872;21932423;22009180;22009755;22075712;22082479;22117988;22127852;22138289;22174818;22213236;22267590;22294051;22298638;22321642;22351693;22371183;22426337;22455746;22472564;22527538;22535415;22549785;22562984;22587342;22677042;22681957;22685016;22714032;22771635;22850622;22854542;22989505;23023232;23064661;23099529;23236518;23384558;23405750;23427895;23447020;23497354;23522449;23529451;23555914;23564792;23587485;23610125;23613894;23680357;23705859;23724168;23839042;23969726;23974492;
